CharacterDevelopment,EpisodeDuration,Budget,Cliffhangers,PlotTwists,EpisodeBinging,HiatusDuration,RottenTomatoesRating,IMDbRating
7.095290950990231,52.07383555421297,741687180.9252654,2.9562653821403853,3.6220742655192737,6.437113403363093,4.313237050897677,71.37053162383226,7.421119055519121
8.135717735520041,52.07383894664351,529061296.7321621,4.080516736922041,4.21468735479697,5.351529392263489,3.940705572899848,78.79152122299496,7.88331000734979
7.716228777557661,53.802292193423824,663985555.5086287,3.348919107658369,3.4485231161532734,5.996849238865089,3.849315652434141,69.43468078513753,7.0646382967334445
4.915166972551732,55.96940178844126,198026551.89194924,2.4868647652752798,2.7471935637467935,7.294848446597965,7.222204641597999,50.548835390897516,4.850898814123708
6.876133326914664,52.47996203886246,39772996.65575173,3.0263562008718927,4.088018504176492,6.828781733476467,4.6045452386871215,67.46059703278063,6.947357261309084
7.835197087911241,51.58571870923082,247423790.78074312,3.957340767824153,3.095019475960412,6.265793619900576,4.241021777898915,76.56144937591445,8.489578845030545
4.856910556300735,53.826130166048756,102131432.09467383,2.7014522105543137,2.5827235356286944,7.400462192672807,6.441145796047237,60.11984021530938,5.4581482104029515
6.483598006716406,53.40615842637335,702965519.3962704,3.2030956069654706,3.4599696368677426,7.317535151852227,4.587123807087405,68.62687691146043,6.275548189508494
5.746815905817081,54.18601175135937,569656295.6904527,3.143980367176173,2.4202578528312877,6.9608096258065535,5.903724908337915,62.65828465253908,5.847269672417544
9.335161251545664,50.70993941689686,793894758.9499402,5.845677437300877,5.478706961203161,4.737142582782749,3.102031907052199,86.71435796386835,9.273895592719013
7.4848032776705296,52.76909468810467,403193797.1207268,3.2685208291197996,4.250786948628513,5.875010585223963,4.9793558840382115,79.57928174725402,7.508442135518653
7.443264779040991,52.83991419102383,261231673.23712233,3.296037947029858,3.7920559141347305,6.665454580669234,5.675740423039957,73.64686367021193,7.1111927543616655
4.952782182617303,54.685366602672914,861179814.6294754,2.4131357224363432,2.1009310654373747,7.88917896635208,6.433055371543344,59.7762853167756,5.345125888332025
7.141083465146142,52.27236787673282,565964994.3235898,4.313341932516038,3.282606879013116,7.005719823522665,4.260600382189042,75.82865447641659,7.308873786937726
6.436592123330508,54.59320821152411,473425898.3722349,2.7963495477072553,2.61624375395177,7.572392056127077,6.447945905015259,51.832192447474036,5.488501009013936
6.147852768218641,53.0404764166541,891452405.309297,3.8970598974896213,3.7461084835596155,6.99928516092996,5.857927489682692,61.815002134520846,6.547745837411527
5.405443167031628,53.993452972180876,348464750.8129881,2.733594004771078,3.168681743799941,7.359020366917465,6.332858850049832,51.6592401958359,5.546230882431678
7.219956591430465,52.394968754089064,409493298.93789196,4.066660138678711,4.574636087239595,5.961096636538255,4.828721462914228,86.90956340591761,7.51464994241975
7.587276906126037,53.29159794207718,258187133.80001923,4.32566878842248,3.617329927589284,6.467046900843134,4.0247464227757055,75.26498698782126,7.364886224922412
6.698748027854043,53.89268648639313,133574811.9657342,2.686173739244062,2.5793073526257664,7.072649234712993,6.017882649457066,61.388255401942104,6.187551866633008
6.844904259699413,53.859027254000615,571325182.3166559,3.792855489523501,3.55127597043122,6.2358664220879,5.347374451891017,73.39542943809224,7.094010068992468
4.644700566351898,55.74290307377199,921420789.9034367,1.8768139192501176,1.7636391685905295,7.145596991876999,7.412406507855915,46.60895923933645,4.860407736904241
4.123622808290076,55.371677222478255,649153506.6163018,2.1779387448416077,2.720562134793311,6.978596812265811,7.543486318163738,50.56156795385039,4.263113610941591
7.424004443634284,52.59346605338943,664196563.0944738,3.4889795729296837,3.104540160503867,6.460208733857463,5.456158085378492,75.8684014172081,7.159087551896805
6.380312591803696,53.2515941961587,858565436.2705456,3.14011299016064,3.712723761997604,6.984301115573294,4.916475101394821,66.69096051049361,6.750010243058793
7.26456717235253,52.69866942316055,700420928.0981762,3.9013023111138003,4.229633557122466,5.965872924626438,4.683083409684071,82.20583255503941,7.452547155338159
8.813903064243492,50.36970047311014,376564489.84747696,5.164709305839336,4.587809000724119,5.057394410385108,1.959089914304224,99.90644220080362,10.0
7.225846725738128,52.3396868109853,803521783.3529779,4.055752660448584,3.4341770050809406,6.083579690455004,4.148263697549321,81.4342199422576,7.91671923048562
5.074544783824118,54.38660757952923,124873373.7924629,3.013718751831243,1.6107998106597723,7.308407888095138,5.737203919029038,53.82993400976993,5.130766661833762
8.62445651874534,51.5861359391763,871597469.4055017,5.05681668119313,4.11265567223108,7.354117632019207,3.909228251537895,80.40564771938823,8.17552443214378
4.67367677588365,56.15946936253762,509632720.9829077,1.8033168676713496,2.384517301153028,8.159174668804438,7.051248403035763,49.17698192528011,4.526138884232719
5.258238864444287,54.09295048593979,546275630.1363539,3.2668594374618953,2.950317724517661,6.123067713897088,4.965762410208113,57.92098396024533,5.807623092777937
5.697509487949082,53.532380993142844,922752926.8060929,3.6319614851940307,3.286178165901565,7.184123105349125,5.3894862588691685,56.29874262257978,6.397637592013053
9.157354128923133,50.105649180836906,682997209.420997,4.277718529724304,4.387978073496222,5.220162107034007,2.0061879885073814,91.57024697820091,9.07001408247405
4.556465945800919,55.49590810781471,79090316.29695326,2.779293909544272,1.7693653044755804,6.426153605902314,6.568404855784117,50.974434876568935,5.38286776692734
5.793305601369923,55.13122257753681,253653125.51772556,2.218224534435803,2.301943317193212,7.1956539164311915,6.341304490032046,46.58696505341148,5.260342192011478
6.384269309186941,53.160865868529925,711055738.287244,3.2289889629472963,2.488763100329444,7.241998744415115,5.942032824960969,68.58999858861365,6.352321213361852
4.7011224908398095,55.05068354174928,94027925.42788301,2.6836583277156603,2.6048625645316754,7.831405714286596,7.051306893361641,50.08500140938434,5.504782570456839
7.706976953738825,50.61723530066902,262035464.16468477,3.451885779555248,3.7993950256233315,6.295782275251695,4.294431637125816,84.9964495899874,8.18995388315976
4.517947077839303,55.709369373605945,264423400.7679107,2.732506201713912,1.9402057940207458,7.298076074630097,7.131974818518375,46.296525198393084,4.880102737454865
4.392200766271627,55.20664190600709,708000856.7717823,3.3217086976308132,1.8667503566517354,7.6216141470481,7.078333776111745,47.31359713477868,4.778797021383347
5.098303428772603,53.876956288139155,52571666.77201847,2.080596551956714,2.5099214669940273,7.400002899471779,6.715181630672725,61.037800883575166,5.843269932883349
5.3156200629671195,53.80653010477433,345636160.6503122,2.384773815932197,2.222898388474979,7.261367526921522,6.936226841036352,64.98201854718079,5.752951323961542
9.052097302655266,50.248097676897,426946553.8970349,5.387536298467669,4.923125369048571,4.630349151487145,3.5440659794358282,93.77193131178655,9.394298080725479
7.568488332583422,52.306907557754144,74219503.96343033,3.3402676316918423,4.54151782351747,6.0776681517691316,3.012514208484376,75.52579513467016,7.924131210388641
7.195305174544477,52.9120696351008,458943136.7340206,2.5091184427545485,3.0520356233183485,6.462029173299116,5.314876529941148,65.80834525673902,6.6313268620777865
4.7142606231683555,55.7154795221441,531876318.2119239,1.9614746706441977,2.5381286150372966,7.8746535245970986,8.410787365429798,53.520152403977775,4.661846721754748
7.269915855883545,52.500944106729094,970847734.5021012,4.995403747237582,4.373612913020463,5.055999113049842,4.238001066915693,91.25301817587622,7.766544464602321
4.832366175938592,54.77200179049697,873644662.6550634,2.2921237801107543,3.3922160517047435,7.1044792537828085,7.079958441452019,41.66485723974616,4.999676978915653
3.743064806177891,55.06236816620508,930622635.4875007,1.2173851302749026,1.5841568097707568,8.222344533590862,8.505743378981467,38.6314973045877,4.182843354833583
8.132041359022574,51.83204093017669,271459238.3438029,4.028554181200402,4.42663273025516,5.7773382673030165,3.138299537810486,83.92556758672393,8.282044688528453
7.413168494457966,53.46975684829031,151017072.58102682,3.0880467996392973,3.1886805758707295,6.671120400439012,5.253267311065431,61.696959855945735,6.975413917887274
8.00742362597729,51.51382581067216,638853871.6467856,4.263664002769324,4.192125136669022,6.722178898598195,4.098065135056761,67.35481236010102,7.881288235671228
8.120892070178565,53.65430853683511,202323358.88428727,3.577348049367141,3.458403018458961,7.4677465018072775,5.1640646838486575,68.96256891181733,6.978091479414532
7.973209630737777,51.29566333762762,586895604.1823282,3.0707610307623026,4.273848210243816,5.929813861187,4.191561375600939,75.30914810995219,7.785245917854037
5.066664355061226,54.96857973417933,196529109.8495098,2.756203256492039,2.100415479818988,7.148960831763637,5.967771921196061,61.86700734357943,5.52346161004978
5.353506102730527,54.73089003926605,66078882.4532267,1.75049771698714,2.2570122679901083,7.865039066090672,6.748528935171903,45.89977863328863,4.948635737323303
8.062357385993709,52.01426260981529,449475273.9315878,3.6209750416467967,4.064019206872699,6.358379244298873,4.703551636448541,71.83743224678457,7.52239177742244
5.84196899946121,54.31259746902935,636813354.8572077,3.2783091147129246,2.6225177780851663,7.86117590625485,5.917370417322304,50.97365904286658,5.294885503739239
4.9185548568571535,54.42082334780532,95040531.08666827,2.6150488203898887,2.5436499321206822,6.340564705591173,5.764228122742281,61.65314924316684,5.4656753333746995
5.742882537466566,54.158533979342025,550168326.7318777,2.064700569128699,2.1574054753292704,7.265057489119937,6.914900054789636,60.234240365959714,5.816701244723985
7.092124716951811,54.30037151215958,437398050.7463136,3.669202514913669,3.2945098589377353,6.0032279696151685,6.0310560057195275,69.92908265633803,6.526218738537585
5.126644653682804,54.42140068573639,255986650.653181,2.170889791964357,3.2977676771656856,6.880634286767337,6.336572981228139,64.18674541425766,5.9690091331197745
4.187864679361953,55.200104596449236,172706005.2284456,2.600131854103168,2.6354854508725043,7.4273633929848,6.799884828542491,45.40006702318486,4.437573059872972
4.821103553037168,54.133743020940635,235091623.72188473,2.8379928325327577,2.9243102033111374,6.897820633208678,6.556784204639493,53.89634246869057,5.534572395750664
2.698610156714853,57.35404538114213,896714933.2307622,1.0869088103171554,1.6036837689902295,7.698529898306828,9.121065394371167,24.21379982891991,3.16489527166336
6.931618600168878,52.38866331351168,32838579.75819888,4.167073729573239,2.7389207348818077,5.015677886339095,4.579149673212674,74.26601750736327,7.437847176540782
4.722198432861597,55.77707098911506,148337022.71560675,2.7932501432192858,2.801135683842388,8.388355123297492,8.015157867245899,37.91908830148208,4.096913516589879
4.726155973402949,54.28111558791604,518651700.1314015,2.0457499835609445,1.432705541440718,8.149988537070525,7.234564336979471,47.943124247722,4.843424990857324
6.146569828220571,53.630952960976686,682958275.1701173,3.232113460339792,2.9962399992407174,7.017921139306385,5.956571106336214,72.9041033861233,6.578247618891462
4.872852639720783,54.869273128655124,410909366.8403053,2.5754586954094836,3.037398768399532,7.218313356968031,7.005923867520733,46.17294526943405,5.39065550541303
